paper_id,covidence_id,title,authors,source_category,source_subtype,preferred_text_json_path,preferred_text_source,count_eligible,likely_sps_case_count,count_confidence,count_basis,count_manual_review_required,count_original_cohort_provenance_uncertain,count_reason,count_version,heuristic_likely_sps_case_count,heuristic_count_confidence,heuristic_count_basis,count_candidate_json_path,heuristic_candidate_count,llm_likely_sps_case_count,llm_count_confidence,llm_selected_candidate_id,heuristic_fallback_used,count_audit_status,count_verification_status,count_validator_flags,count_evidence_json_path,counted_at_utc
116,116,Antibodies to 125I-glutamic acid decarboxylase in patients with stiff man syndrome.,"Vincent, A; Grimaldi, L M; Martino, G; Davenport, C; Todd, I",observational_group_study,retrospective_or_cohort_group_study,data\extraction_json\text\116.json,full_text,true,18,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-05_round_02 | selection_bucket=case_group_boundary | prediction_correct=false | reviewed_count=18 | reviewed_source_category=observational_group_study | predicted_count=18 | predicted_source_category=observational_group_study,gold_reviewed_stage06_v1,,,,,,,,,,manual_gold_review,manual_gold_review,,,2026-04-05T14:54:03.635282+00:00
118,118,Stiff-persons' syndrome associated with thymoma and subsequent myasthenia gravis.,"Nicholas, A P; Chatterjee, A; Arnold, M M; Claussen, G C; Zorn, G L Jr; Oh, S J",single_case_report,case_report,data/extraction_json/text/118.json,full_text,true,1,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=stage04_llm_category_2026-04-05_round_02 | selection_bucket=high_confidence_control | prediction_correct=true | reviewed_count=1 | reviewed_source_category=single_case_report | predicted_count=1 | predicted_source_category=single_case_report,gold_reviewed_stage06_v1,,,,,,,,,,manual_gold_review,manual_gold_review,,,2026-04-05T18:48:15.907955+00:00
121,121,Stiff-man syndrome associated with antecedent myasthenia gravis and organ-specific autoimmunopathy.,"Aso, Y; Sato, A; Narimatsu, M; Takiguchi, Y; Yamaguchi, Y; Inukai, T; Takemura, Y",single_case_report,case_report,data\extraction_json\text\121.json,full_text,true,1,high,case_report_marker_single_case,false,false,"challenge_stage=challenge | verification_status=llm_candidate_exact | llm_count_confidence=high | challenge_reasons=explicit_sps_subgroup_conflict=1 vs 5 | llm_selected_candidate_id=cand02 | This is a single-patient case report. The repeated phrase 'we describe a case' and 'the present case' clearly indicate one original SMS/SPS patient in this paper, whereas the '(5)' count refers to cited literature about prior SMS patients with GAD antibodies, not this paper's cohort.",hybrid_v2_gpt-5.4,5,high,diagnosis_specific_suffix_count,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\candidate_packages\121.json,3,1,high,cand02,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\count_evidence\121.json,2026-04-18T10:42:11.327427+00:00
126,126,Stiff-man syndrome: possible autoimmune etiology targeted against GABA-ergic cells.,"Warich-Kirches, M; Von Bossanyi, P; Treuheit, T; Kirches, E; Dietzmann, K; Feistner, H; Wittig, H",single_case_report,case_report,data\extraction_json\text\126.json,full_text,true,1,high,single_case_text_signal,true,false,"challenge_stage=challenge | llm_semantic_conflict=COUNT_SPS_STATUS_UNCERTAIN | manual_review_gate=true | llm_count_confidence=high | challenge_reasons=semantic_validator_reject=COUNT_SPS_STATUS_UNCERTAIN | llm_selected_candidate_id=cand01 | validator_flags=COUNT_SPS_STATUS_UNCERTAIN | This is an original single-case report explicitly describing one female patient with stiff-man syndrome (older term for SPS). The additional controls and IDDM patients are comparator material, not SPS-spectrum cases, so the extractable SPS-spectrum count is 1.",hybrid_v2_gpt-5.4,1,medium,single_case_text_signal,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\candidate_packages\126.json,3,1,high,cand01,false,hybrid_local_gpt,llm_semantic_conflict_manual_review_required,COUNT_SPS_STATUS_UNCERTAIN,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\count_evidence\126.json,2026-04-18T10:42:45.506429+00:00
127,127,Sporadic Stiffman syndrome in a young girl.,"Udani, V P; Dharnidharka, V R; Gajendragadkar, A R; Udani, S V",single_case_report,case_report,data\extraction_json\text\127.json,full_text,true,1,high,source_single_case_default,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This single-case report describes one original pediatric patient with Stiffman syndrome/SPS, supported by clinical features, EMG findings, and treatment response. The literature counts mentioned are background only and do not add additional original cases from this paper.",hybrid_v2_gpt-5.4,1,medium,source_single_case_default,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\candidate_packages\127.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\count_evidence\127.json,2026-04-18T10:43:08.918107+00:00
131,131,Psychiatric consultations in stiff-man syndrome.,"Tinsley, J A; Barth, E M; Black, J L; Williams, D E",case_series_or_multi_case,case_series,data\extraction_json\text\131.json,full_text,true,24,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-05_round_03 | selection_bucket=case_group_boundary | prediction_correct=true | reviewed_count=24 | reviewed_source_category=case_series_or_multi_case | predicted_count=24 | predicted_source_category=case_series_or_multi_case,gold_reviewed_stage06_v1,,,,,,,,,,manual_gold_review,manual_gold_review,,,2026-04-05T15:43:11.860702+00:00
133,133,Botulinum toxin A improves muscle spasms and rigidity in stiff-person syndrome.,"Liguori, R; Cordivari, C; Lugaresi, E; Montagna, P",case_series_or_multi_case,case_series,data\extraction_json\text\133.json,full_text,true,2,high,abstract_count_signal,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | The paper explicitly reports an original cohort of two patients with clinically, electrophysiologically, and immunologically supported stiff-person syndrome, and the body text describes both as individual cases (Patient 1 and Patient 2). This directly supports the exact candidate count of 2 unique SPS-spectrum patients.",hybrid_v2_gpt-5.4,2,high,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\candidate_packages\133.json,2,2,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\count_evidence\133.json,2026-04-18T10:43:32.712172+00:00
134,134,Intrathecal baclofen therapy for stiff-man syndrome and progressive encephalomyelopathy with rigidity and myoclonus.,"Stayer, C; Tronnier, V; Dressnandt, J; Mauch, E; Marquardt, G; Rieke, K; Muller-Schwefe, G; Schumm, F; Meinck, H M",case_series_or_multi_case,case_series,data\extraction_json\text\134.json,full_text,true,8,high,abstract_count_signal,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | The paper explicitly reports an original cohort of eight SPS-spectrum patients receiving intrathecal baclofen. The diagnoses named are stiff-man syndrome and PERM, both within the review’s SPS-spectrum definition, and no evidence suggests this is a subset of a larger mixed cohort or a duplicated non-original sample.",hybrid_v2_gpt-5.4,8,high,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\candidate_packages\134.json,3,8,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\count_evidence\134.json,2026-04-18T10:44:02.127074+00:00
139,139,Stiff-man syndrome in a woman with breast cancer: an uncommon central nervous system paraneoplastic syndrome.,"Rosin, L; DeCamilli, P; Butler, M; Solimena, M; Schmitt, H P; Morgenthaler, N; Meinck, H M",single_case_report,case_report,data\extraction_json\text\139.json,full_text,true,1,high,single_case_text_signal,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This paper is a single-case report and the text explicitly states that the authors report one patient with stiff-man syndrome. The full-text excerpt consistently describes a single 59-year-old woman as the case report subject, with no evidence of additional original SPS-spectrum patients.",hybrid_v2_gpt-5.4,1,medium,single_case_text_signal,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\candidate_packages\139.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\count_evidence\139.json,2026-04-18T10:44:26.460316+00:00
140,140,Stiff-leg syndrome: a focal form of stiff-man syndrome.,"Saiz, A; Graus, F; Valldeoriola, F; Valls-Sole, J; Tolosa, E",case_series_or_multi_case,case_series,data/extraction_json/text/140.json,full_text,true,2,high,manual_gold_review,false,false,"count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-18_stage06_b002_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=2 | reviewed_source_category=case_series_or_multi_case | predicted_count=2 | predicted_source_category=case_series_or_multi_case | reviewer_notes=The competing counts are 2 and 4. The extractable SPS-spectrum count is 2 because this paper reports two original stiff-leg syndrome patients, while 4 refers to previously published literature cases in the introduction.",gold_reviewed_stage06_v1,2,high,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\candidate_packages\140.json,3,2,medium,cand01,false,manual_gold_review,manual_gold_review,,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\count_evidence\140.json,2026-04-18T12:07:02Z
146,146,Stiff-man syndrome. Results of interviews and psychologic testing.,"Black, J L; Barth, E M; Williams, D E; Tinsley, J A",observational_group_study,retrospective_or_cohort_group_study,data/extraction_json/text/146.json,full_text,true,13,high,manual_gold_review,false,false,"count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-18_stage06_b002_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=13 | reviewed_source_category=observational_group_study | predicted_count=13 | predicted_source_category=observational_group_study | reviewer_notes=The competing counts are 13 and 39. The extractable SPS-spectrum count is 13 because the paper reports interviews and psychologic testing on 13 studied patients, whereas 39 is the broader diagnosed pool from which they were drawn.",gold_reviewed_stage06_v1,13,high,abstract_count_signal,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\candidate_packages\146.json,2,13,medium,cand01,true,manual_gold_review,manual_gold_review,COUNT_SUSPECTED_COHORT_WITHOUT_CONFIRMED_SUBGROUP,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\count_evidence\146.json,2026-04-18T12:07:02Z
150,150,Stiff-man syndrome in a child.,"Garzo, C; Perez-Sotelo, M; Traba, A; Esteban, A; Grandas, F; Munoz-Blanco, J L",single_case_report,case_report,data\extraction_json\text\150.json,full_text,true,1,high,single_case_text_signal,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This is a single-case report and the text explicitly states, ""We report a 6-year-old child"" with clinical and electrophysiological findings consistent with stiff-man syndrome. The subsequent case report section describes one patient only, with no indication of additional original SPS-spectrum cases.",hybrid_v2_gpt-5.4,1,medium,single_case_text_signal,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\candidate_packages\150.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\count_evidence\150.json,2026-04-18T10:45:56.209929+00:00
154,154,"Atypical stiff-person syndrome with spinal MRI findings, amphiphysin autoantibodies, and immunosuppression.","Schmierer, K; Valdueza, J M; Bender, A; DeCamilli, P; David, C; Solimena, M; Zschenderlein, R",single_case_report,case_report,data\extraction_json\text\154.json,full_text,true,1,high,source_single_case_default,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This paper is a single case report and the text explicitly describes one original patient with stiff-person syndrome. The abstract and case report language consistently refer to a single patient ('an atypical case', 'the patient', 'a healthy 53-year-old midwife'), supporting a count of 1.",hybrid_v2_gpt-5.4,1,medium,source_single_case_default,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\candidate_packages\154.json,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\count_evidence\154.json,2026-04-18T10:46:23.738960+00:00
155,155,Humoral and cellular immune parameters before and during immunosuppressive therapy of a patient with stiff-man syndrome and insulin dependent diabetes mellitus.,"Hummel, M; Durinovic-Bello, I; Bonifacio, E; Lampasona, V; Endl, J; Fessele, S; Then Bergh, F; Trenkwalder, C; Standl, E; Ziegler, A G",single_case_report,case_report,data\extraction_json\text\155.json,full_text,true,1,medium,source_single_case_override,true,true,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=medium | llm_selected_candidate_id=cand01 | The paper is a single-case report and repeatedly states that the immune findings were studied in 'a patient' with autoimmune stiff-man syndrome and IDDM, supporting 1 unique SPS-spectrum case. The apparent count of 2 arises from two autoantigens (GAD and IA-2), not two patients; however, provenance signals indicate some methods/samples were previously described, so manual review remains appropriate.",hybrid_v2_gpt-5.4,1,medium,source_single_case_override,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\candidate_packages\155.json,4,1,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\count_evidence\155.json,2026-04-18T10:46:55.977203+00:00
