paper_id,covidence_id,title,authors,published_year,journal,tags,notes,text_json_path,preferred_text_json_path,preferred_text_source,proceedings_detected,trim_status,source_category,source_subtype,classification_confidence,likely_case_count,contains_individual_level_data,contains_group_level_data,case_series_split_candidate,preferred_langextract_mode,langextract_eligible,manual_review_required,recommended_next_action,conference_marker_hits,review_marker_hits,case_report_marker_hits,multi_case_marker_hits,observational_marker_hits,interventional_marker_hits,non_clinical_marker_hits,translational_marker_hits,patient_label_count,categorisation_reason,categorisation_version,categorised_at_utc
1138,1138,Stiff person syndrome: Review of 14 patients,Cavalcante V.; Souza Bulle Oliveira A.,2015,Journal of the Neurological Sciences,Clinical manifestations; Electrophysiology; Treatment,,data/extraction_json/text/1138.json,data/extraction_json/text_trimmed/1138.json,trimmed,true,trimmed_auto,conference_abstract,group_conference_abstract,high,14,false,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is a conference abstract (supplement issue, single page, proceedings detected) reporting original group-level clinical data from 14 SPS patients. The data are aggregated, not individual-level, but clearly original and clinically relevant.",llm_v1_gpt4.1,2026-04-05T19:06:28.791059+00:00
114,114,The stiff leg syndrome.,"Brown, P; Rothwell, J C; Marsden, C D",1997,"Journal of neurology, neurosurgery, and psychiatry",Clinical manifestations; Electrophysiology; Treatment,,data/extraction_json/text/114.json,data/extraction_json/text/114.json,full_text,false,,case_series_or_multi_case,case_series,high,4,true,true,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a case series describing four original patients with stiff leg syndrome, a form of SPS-spectrum disorder. The paper provides both individual case histories and group-level findings, with original clinical and electrophysiological data. There is no indication that these cases were previously published.",llm_v1_gpt4.1,2026-04-05T19:06:48.314576+00:00
11443,11443,A Systematic review of 192 cases of Stiff-person Syndrome in China,"Liu, Y; Zhao, YQ",2013,2013 IEEE INTERNATIONAL CONFERENCE ON BIOINFORMATICS AND BIOMEDICINE (BIBM),,"Karlo Lizarraga (2021-10-14 05:45:38)(Select): Conference paper with potential for data extraction:
https://www.computer.org/csdl/proceedings-article/bibm/2013/06732662/12OmNzkMlUb;",data/extraction_json/text/11443.json,data/extraction_json/text_trimmed/11443.json,trimmed,true,trimmed_auto,review_article,review,high,0,false,false,false,skip,false,false,skip_langextract,,,,,,,,,,"This is a systematic review article that synthesizes data from previously published reports of SPS in China. The methods section describes a literature search and inclusion/exclusion criteria for published articles, and the results are aggregate summaries from these sources. There is no indication of original patient data collected by the authors.",llm_v1_gpt4.1,2026-04-05T19:06:52.805104+00:00
1149,1149,Stiff person syndrome: A case series,Jabari D.; Dimachkie M.; Statland J.; Abuzinadah A.; Jawdat O.; Glenn M.; McVey A.; Dick A.; Dubinsky R.; Herbelin L.; Barohn R.; Pasnoor M.,2015,Journal of Clinical Neuromuscular Disease,Electrophysiology; Immunological - Lab tests; Treatment,,data/extraction_json/text/1149.json,data/extraction_json/text/1149.json,full_text,false,not_needed,case_series_or_multi_case,case_series,high,14,false,true,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a case series reporting original clinical data on 14 SPS patients seen at a single center, with group-level statistics on demographics, clinical features, and treatment outcomes. There is no evidence of individual-level case descriptions, but the data are original and specific to SPS-spectrum patients.",llm_v1_gpt4.1,2026-04-05T19:06:57.483682+00:00
115,115,Improvement of stiff-man syndrome with vigabatrin.,"Prevett, M C; Brown, P; Duncan, J S",1997,Neurology,Clinical manifestations; Electrophysiology; Treatment,,data/extraction_json/text/115.json,data/extraction_json/text/115.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,This is a single case report describing one patient with stiff-man syndrome who improved with vigabatrin. The report provides individual-level clinical data and does not present group-level or aggregated data.,llm_v1_gpt4.1,2026-04-05T19:07:15.774339+00:00
1150,1150,Stiff person syndrome presenting as 'stiff eyes',Vinjam M.R.; Shanmugarajan P.; Ford H.,2015,"Journal of Neurology, Neurosurgery and Psychiatry",Clinical manifestations; Immunological - Lab tests; Treatment,,data/extraction_json/text/1150.json,data/extraction_json/text/1150.json,full_text,false,not_needed,conference_abstract,single_case_conference_abstract,high,,false,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,Manual review: ABN conference abstract of one anti-amphiphysin-positive SPS case presenting with eye movement symptoms.,llm_v1_gpt4.1,2026-04-05T19:07:15.774963+00:00
1153,1153,A new clinical tool (BRIT) to monitor IVIg efficacy in patients with stiff person syndrome,Weerasinghe S.; Sadalage G.; Jacob S.,2015,"Journal of Neurology, Neurosurgery and Psychiatry",,Karlo Lizarraga (2023-07-01 22:30:41)(Select): Conference abstract;,data/extraction_json/text/1153.json,data/extraction_json/text/1153.json,full_text,false,not_needed,conference_abstract,group_conference_abstract,high,12,false,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is a conference abstract (ABN abstracts 2015, short format, supplement issue) reporting original group-level data on 12 SPS patients studied with a new clinical tool (BRIT) to monitor IVIg efficacy.",llm_v1_gpt4.1,2026-04-05T19:07:19.203529+00:00
1154,1154,Clinical features and treatment response in a large UK cohort of stiff person syndrome patients,Sadalage G.; Karim A.; Jacob S.,2015,"Journal of Neurology, Neurosurgery and Psychiatry",,,data/extraction_json/text/1154.json,data/extraction_json/text/1154.json,full_text,false,not_needed,conference_abstract,group_conference_abstract,high,12,false,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is a conference abstract (published as an ABN abstract in a supplement, single page, and labeled as such) reporting original group-level clinical data on 12 SPS patients. There is no evidence of individual-level data, but the cohort size is clearly stated.",llm_v1_gpt4.1,2026-04-05T19:07:22.327041+00:00
116,116,Antibodies to 125I-glutamic acid decarboxylase in patients with stiff man syndrome.,"Vincent, A; Grimaldi, L M; Martino, G; Davenport, C; Todd, I",1997,"Journal of neurology, neurosurgery, and psychiatry",Clinical manifestations; Electrophysiology; Immunological - Lab tests; Treatment,,data/extraction_json/text/116.json,data/extraction_json/text/116.json,full_text,false,,lab_heavy_clinical_or_translational,group_or_frequency_focused_lab_clinical_study,high,18,true,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is a laboratory-heavy translational study that develops and applies a new anti-GAD antibody assay to a cohort of patients with stiff man syndrome. The paper provides both individual and group-level data on these patients, including antibody status and clinical associations, thus fitting the lab-heavy clinical/translational category.",llm_v1_gpt4.1,2026-04-05T19:07:42.062942+00:00
11732,11732,Use of subcutaneous immunoglobulin in stiff person syndrome: Case series,"Aljarallah, Salman; Newsome, Scott D.",2021,Medicine,Treatment,,data/extraction_json/text/11732.json,data/extraction_json/text/11732.json,full_text,false,,case_series_or_multi_case,case_series,high,5,true,true,true,individual_case_split,true,false,split_cases_then_langextract,,,,,,,,,,"This is a case series reporting on five original SPS patients treated with subcutaneous immunoglobulin, with detailed individual-level clinical data and group-level summaries. The structure and content are consistent with a multi-case case series.",llm_v1_gpt4.1,2026-04-05T19:07:47.527815+00:00
11746,11746,Stiff person syndrome and gluten sensitivity,"Hadjivassiliou, Marios; Zis, Panagiotis; Sarrigiannis, Ptolemaios G.; Sanders, David S.; Hoggard, Nigel",2021,Nutrients,Treatment,,data/extraction_json/text/11746.json,data/extraction_json/text/11746.json,full_text,false,,observational_group_study,retrospective_or_cohort_group_study,high,20,false,true,false,group,true,false,run_langextract_group,,,,,,,,,,"This is a retrospective observational group study reporting original clinical data on 20 SPS patients, with aggregate (group-level) statistics and some illustrative case detail. There is no evidence this is a review or a case series with detailed individual-level data for each patient.",llm_v1_gpt4.1,2026-04-05T19:08:06.072075+00:00
11750,11750,Anti-amphiphysin positive stiff-person syndrome due to invasive ductal carcinoma in a male patient,"Connolly, Christopher; Cobain, Erin; Hughes, Tasha",2021,BMJ Case Reports,Clinical manifestations; Electrophysiology; Treatment,,data/extraction_json/text/11750.json,data/extraction_json/text/11750.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report, as it provides a detailed narrative of one patient's presentation, diagnostic workup, treatment, and follow-up for anti-amphiphysin positive SPS. There is no evidence of additional original SPS-spectrum patients.",llm_v1_gpt4.1,2026-04-05T19:08:25.095117+00:00
11785,11785,"GAD antibody-spectrum disorders: progress in clinical phenotypes, immunopathogenesis and therapeutic interventions","Tsiortou, Popianna; Alexopoulos, Harry; Dalakas, Marinos C.",2021,Therapeutic Advances in Neurological Disorders,Clinical manifestations; Electrophysiology; Review Article; Treatment,,data/extraction_json/text/11785.json,data/extraction_json/text/11785.json,full_text,false,,review_article,review,high,0,false,false,false,skip,false,false,skip_langextract,,,,,,,,,,"The paper is explicitly described as a review, and the text repeatedly refers to summarizing clinical manifestations, pathogenesis, and therapeutic interventions based on prior studies. While it references a longitudinal study of 57 patients, this is clearly cited as prior work and not new data presented in this article.",llm_v1_gpt4.1,2026-04-05T19:08:45.730171+00:00
11789,11789,Perioperative management and complications of stiff person syndrome,"Garrigan, Ethan; Lee, Howard",2021,Critical Care Medicine,Clinical manifestations; Electrophysiology; Treatment,,data/extraction_json/text/11789.json,data/extraction_json/text/11789.json,full_text,false,not_needed,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as it presents detailed clinical information about one patient with SPS, including presentation, diagnosis, treatment, and outcomes. There is no indication of a case series or group-level data.",llm_v1_gpt4.1,2026-04-05T19:08:48.776661+00:00
11790,11790,Efficacy and safety of therapeutic plasma exchange in stiff person syndrome,"Czempik, Piotr F.; Gawryluk, Justyna; Wiorek, Agnieszka; Krzystanek, Ewa; Krzych, Lukasz J.",2021,Open Medicine (Poland),Clinical manifestations; Treatment,,data/extraction_json/text/11790.json,data/extraction_json/text/11790.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report, as evidenced by the explicit presentation of one patient's clinical course and the use of language such as 'we present a case' and 'case presentation.' The remainder of the paper reviews prior literature and does not introduce additional original SPS cases.",llm_v1_gpt4.1,2026-04-05T19:09:09.348567+00:00
11798,11798,"The Dilemma, Conversion Disorder or Stiff Person Syndrome, a Case Report","Jahan, Sultana",2021,CNS spectrums,Clinical manifestations; Differential Diagnosis; Electrophysiology; Treatment,,data/extraction_json/text/11798.json,data/extraction_json/text/11798.json,full_text,false,,conference_abstract,single_case_conference_abstract,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"The abstract is published in a supplement/abstracts section, spans only two pages, and is labeled as a 'case report.' It provides individual-level clinical data for a single SPS-spectrum patient, fitting the definition of a single case report presented as a conference abstract.",llm_v1_gpt4.1,2026-04-05T19:09:14.462920+00:00
118,118,Stiff-persons' syndrome associated with thymoma and subsequent myasthenia gravis.,"Nicholas, A P; Chatterjee, A; Arnold, M M; Claussen, G C; Zorn, G L Jr; Oh, S J",1997,Muscle & nerve,Clinical manifestations; Electrophysiology; Treatment,,data/extraction_json/text/118.json,data/extraction_json/text/118.json,full_text,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a classic single case report, as evidenced by the detailed, individualized clinical description and the explicit statement that this is the first documented case of SPS with histologically proven thymoma. No group or series data are presented.",llm_v1_gpt4.1,2026-04-05T19:09:33.645602+00:00
11803,11803,Perm syndrome: A potential mimic of glycine antagonist poisoning,"Scanlon, Matthew P.; Malley, Carin K.; Westover, Rachael C.; Micciche, Andrew F.; Abesamis, Michael G.; Shulman, Joshua A.",2021,Journal of Medical Toxicology,Clinical manifestations; Electrophysiology; Review Article; Treatment,,data/extraction_json/text/11803.json,data/extraction_json/text_trimmed/11803.json,trimmed,false,,single_case_report,case_report,high,1,true,false,false,individual,true,false,run_langextract_individual,,,,,,,,,,"This is a single case report describing one original SPS-spectrum (PERM) patient with individual-level clinical data, including presentation, diagnostic workup, and treatment response. There is no evidence of additional patients or group-level data.",llm_v1_gpt4.1,2026-04-05T19:09:37.239310+00:00
