paper_id,covidence_id,title,authors,source_filename,source_text_json_path,trimmed_text_json_path,n_pages,abstract_block_count,title_like_line_count,author_like_line_count,program_marker_count,proceedings_signal_score,proceedings_detected,index_detected,index_confidence,index_listed_page,index_prev_code,index_next_code,page_map_method,estimated_offset,offset_confidence,fallback_triggered,trim_status,trim_reason,trim_method,trim_mode,matched_block_code,matched_block_title,title_score,author_score,match_score,start_rule,end_rule,body_signal_count,spillover_flag,header_only_flag,candidate_rank,start_page_index,end_page_index,start_line_global_index,end_line_global_index_exclusive,trimmed_at_utc
7503,7503,Stiff-person spectrum disorders in Russia: A retrospective analysis of 20 cases,Seliverstov Y.U.; Ginzberg M.; Melnik E.; Fominykh V.; Skalnaya A.; Brylev L.,7503_mds.28268.pdf,data\extraction_json\text\7503.json,data\extraction_json\text_trimmed\7503.json,702,234,1224,1385,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,342,342 Stiff-person spectrum disorders in Russia: a retrospective analysis of 20 cases,0.9912,1.0000,0.9934,,,3,false,false,1,140,141,14617,14632,2026-04-06T13:48:14.007142+00:00
7804,7804,A case of gad-generalized anxiety disorder or something more?,Pedowitz E.; Shin S.,7804_Muscle and Nerve - 2020 - - 2020 Virtual AANEM Annual Meeting Abstract Guide.pdf,data\extraction_json\text\7804.json,,133,168,970,761,1,8,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,fuzzy_title_author_block_match,29,29 A CASE OF GAD- GENERALIZED ANXIETY DISORDER OR SOMETHING MORE?,0.9915,1.0000,0.9936,,,1,false,false,1,18,18,1209,1214,
7916,7916,Paraneoplastic stiff person syndrome mimicking tetanus: A case series report and literature review,Madhani J.; Chapman K.; Cresswell S.; Gibson G.,7916_Madhani - Paraneoplastic tetanus.pdf,data\extraction_json\text\7916.json,data\extraction_json\text_trimmed\7916.json,64,102,1642,867,2,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,Paraneoplastic stiff person syndrome mimicking tetanus: a case,0.8878,1.0000,0.8188,backtrack_title_cluster,next_soft_header,1,false,false,1,39,39,4036,4058,2026-04-06T13:48:42.732988+00:00
7992,7992,A case of hyperekplexia with positive antiglycine receptor antibodies: PERM syndrome,Contessa G.; De Mercanti S.; Sciolla R.; Iudicello M.; Clerico M.; Ferrero B.; Coletti Moja M.; Delfico L.; Franchino F.; Viglietta E.; Vincent A.; Durelli L.,7992_Contessa G. et al. - 2010 - A case of hyperekplexia with positive antiglycine .pdf,data\extraction_json\text\7992.json,data\extraction_json\text_trimmed\7992.json,246,280,1525,1211,3,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,O63,O63 A case of hyperekplexia with positive antiglycine receptor antibodies: PERM syndrome,0.9918,1.0000,0.9938,,,1,false,false,1,16,16,1748,1762,2026-04-06T13:49:04.006799+00:00
8009,8009,Effect of physiotherapy on the mobility of the spine and lower extremities in patients of stiff person syndrome,Fil A.; Salci Y.; Armutlu K.,8009_Fil-2010-Effect of physiotherapy on the mobility of the spine and lower extremities in patients of stiff person syndrome.pdf,data\extraction_json\text\8009.json,data\extraction_json\text_trimmed\8009.json,1,8,84,38,0,5,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,,"Effect of physiotherapy on the mobility of the spine and lower extremities in patients of stiff person syndrome Purpose: Stiff person syndrome (SPS) ch aracterized by progresive,",0.9226,0.0000,0.6920,,,1,false,false,1,0,0,102,132,2026-04-06T13:49:11.354424+00:00
8088,8088,Follow-up in Stiff Person Syndrome with immunoglobulin treatment,Pablo M.J.; Bestue M.; Tamargo P.; Romero F.; Benavente I.,8088_Pablo M.J. et al. - 2011 - Follow-up in Stiff Person Syndrome with immunoglob.pdf,data\extraction_json\text\8088.json,data\extraction_json\text_trimmed\8088.json,2,10,118,104,1,7,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,Follow-up in Stiff Person Syndrome with immunoglobulin treatment,1.0000,1.0000,0.8349,backtrack_title_cluster,next_soft_header,2,false,false,1,0,0,130,148,2026-04-06T13:49:18.581851+00:00
8089,8089,Seizure in patients with anti-gad antibodies,Dave H.; Nei M.; Rakocevic G.; Mintzer S.; Sperling M.,8089_Epilepsia - 2011 - - Poster Sessions.pdf,data\extraction_json\text\8089.json,data\extraction_json\text_trimmed\8089.json,241,231,1686,1282,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,146,SEIZURE IN PATIENTS WITH ANTI-GAD ANTIBODIES,1.0000,1.0000,0.8761,backtrack_abstract_boundary,next_soft_header,1,false,false,1,123,124,15587,15604,2026-04-06T13:49:36.480749+00:00
8097,8097,Rehabilitation of stiff person syndrome presenting after laminectomy: A case report,Mathur R.; Bunning R.D.; Pineda C.G.; Rajaei N.,8097_Mathur - Poster 278 Rehabilitation of Stiff Person Syndrome Presenting After Laminectomy A Case Report.pdf,data\extraction_json\text\8097.json,data\extraction_json\text_trimmed\8097.json,2,16,81,104,1,7,true,false,,,,,,,,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,page_local_sliding_window_match,page_local_sliding_window_match,,Rehabilitation of Stiff Person Syndrome Presenting,0.8827,0.5000,0.6832,backtrack_title_cluster,next_soft_header,0,false,true,1,0,0,93,99,2026-04-06T13:49:41.839937+00:00
8098,8098,Severe spasticity in a patient with stiff person syndrome: A case report,Patel R.; Finch M.; Khan A.; Velez K.A.,8098_Patel R. et al. - 2011 - Severe spasticity in a patient with stiff person s.pdf,data\extraction_json\text\8098.json,data\extraction_json\text_trimmed\8098.json,1,6,57,42,0,4,true,false,,,,,,,,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,page_local_sliding_window_match,page_local_sliding_window_match,,Severe Spasticity in a Patient With Stiff Person,0.8999,0.7500,0.7508,backtrack_title_cluster,next_soft_header,0,false,true,1,0,0,30,36,2026-04-06T13:49:45.645289+00:00
8182,8182,Neurological syndromes associated with glutamic acid decarboxylase antibodies: A Brazilian series,Teive H.A.G.; Fernandes M.; Ferreira A.M.; Arruda W.O.; Lorenzoni P.; Munhoz R.P.; Carrilho P.,8182_Teive H.A.G. et al. - 2012 - Neurological syndromes associated with glutamic ac.pdf,data\extraction_json\text\8182.json,,1,14,63,35,0,5,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,fuzzy_title_author_block_match,,NEUROLOGICAL SYNDROMES ASSOCIATED WITH GLUTAMIC ACID DECARBOXYLASE ANTIBODIES: A BRAZILIAN SERIES,1.0000,1.0000,1.0000,,,1,false,false,1,0,0,92,100,
8194,8194,"Wobbly eyes, wobbly legs",Yap C.; Mollan S.P.; Sivaguru A.,"8194_Yap C. et al. - 2012 - Wobbly eyes, wobbly legs.pdf",data\extraction_json\text\8194.json,,67,201,512,617,2,8,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,fuzzy_title_author_block_match,102,"WOBBLY EYES, WOBBLY LEGS",1.0000,1.0000,1.0000,,,1,false,false,1,52,52,2672,2678,
8198,8198,Anti-glycine receptor antibody causing relapsing encephalitis with rigidity and myoclonus,Williams J.; O'Connell K.; O'Riordan S.; McGuigan C.; Connolly S.; Vincent A.; Hutchinson M.,8198_Movement Disorders - 2012 - - Poster Presentations.pdf,data\extraction_json\text\8198.json,data\extraction_json\text_trimmed\8198.json,523,335,1580,1369,2,8,true,true,0.1850,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,623,Anti-glycine receptor antibody causing relapsing encephalitis,0.9022,0.7143,0.7899,backtrack_abstract_boundary,next_soft_header,5,false,false,1,201,201,24899,24932,2026-04-06T13:50:29.770193+00:00
8223,8223,"Epilepsy, stiff person syndrome and anti-gad: A report of two cases",Boro A.; Weidenheim K.; Gomes W.; McGinley J.; Mariuma E.,8223_Annual_Meeting_and_Courses_Speaker_Abstracts.7.pdf,data\extraction_json\text\8223.json,data\extraction_json\text_trimmed\8223.json,26,154,1037,939,2,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,F23,"EPILEPSY, STIFF PERSON SYNDROME AND ANTI-GAD: A REPORT OF",0.9383,1.0000,0.8682,backtrack_abstract_boundary,next_abstract_boundary,2,false,false,1,12,12,1042,1065,2026-04-06T13:50:39.406146+00:00
8296,8296,Intrathecal baclofen pump implantation in 2 cases of stiff-person syndrome,Bikmullin V.; Tolstyh A.; Rudenko V.,8296_Bikmullin V. et al. - 2013 - Intrathecal baclofen pump implantation in 2 cases .pdf,data\extraction_json\text\8296.json,data\extraction_json\text_trimmed\8296.json,58,194,848,735,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,3,12 June—033. INTRATHECAL BACLOFEN PUMP IMPLANTATION IN 2 CASES OF STIFF-PERSON SYNDROME,0.9758,1.0000,0.8408,backtrack_abstract_boundary,next_soft_header,1,false,false,1,16,17,1575,1604,2026-04-06T13:50:48.452799+00:00
8303,8303,Role of maintenance plasma exchange in stiff person syndrome-a case report,Morelli Z.M.; Dalton L.; Matevosyan K.; Sarode R.; Strunk M.,8303_Morelli - PLEX.pdf,data\extraction_json\text\8303.json,,55,195,1754,1225,1,8,true,true,0.0800,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,fuzzy_title_author_block_match,35,35 ROLE OF MAINTENANCE PLASMA EXCHANGE IN STIFF PERSON SYNDROME—A CASE REPORT,0.9184,0.6000,0.8388,,,1,false,false,1,18,18,2161,2169,
8316,8316,Orthostatic tremor heralding the onset of stiff-person syndrome,Fabbri M.; Vetrugno R.; Antelmi E.; D'Angelo R.; Rinaldi R.,8316_Fabbri M. et al. - 2013 - Orthostatic tremor heralding the onset of stiff-pe.pdf,data\extraction_json\text\8316.json,data\extraction_json\text_trimmed\8316.json,2,10,79,100,0,5,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,Orthostatic tremor heralding the onset of stiff-person syndrome,1.0000,1.0000,0.8338,backtrack_title_cluster,next_soft_header,5,false,false,1,0,1,111,158,2026-04-06T13:51:09.308731+00:00
8317,8317,Stiff man syndrome associated with breast cancer about 2 cases,Noutsa L.; Mbonda Chimi P.C.; Camara M.; Fogang Y.; Toure K.; Ndiaye M.; Diop A.G.; Ndiaye M.M.,8317_Noutsa L. et al. - 2013 - Stiff man syndrome associated with breast cancer a.pdf,data\extraction_json\text\8317.json,data\extraction_json\text_trimmed\8317.json,2,12,98,86,0,5,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,Stiff man syndrome associated with breast cancer about 2 cases,1.0000,0.8750,0.7976,backtrack_soft_header,next_soft_header,1,false,false,1,0,0,100,111,2026-04-06T13:51:17.442787+00:00
8330,8330,Rash decisions-dermatological manifestations preceding a progressive neurological syndrome,Doherty G.; Vincent A.; Cox A.,8330_Doherty G. et al. - 2013 - Rash decisions-dermatological manifestations prece.pdf,data\extraction_json\text\8330.json,,2,3,29,29,0,2,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
8331,8331,The yield from testing voltage-gated potassium channel antibodies in patients with cramp,Ansel S.; Farrugia M.E.,8331_Ansel S. and Farrugia M.E. - 2013 - The yield from testing voltage-gated potassium cha.pdf,data\extraction_json\text\8331.json,,1,3,34,22,0,2,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
8335,8335,A case series of central and peripheral nervous system involvement in paraneoplastic syndromes,Richelli S.; Greco E.; Fabrizi G.M.; Cavallaro T.; Monaco S.; Ferrari S.,8335_2138357791_np31206.pdf,data\extraction_json\text\8335.json,data\extraction_json\text_trimmed\8335.json,38,170,3596,1098,0,6,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,,A case series of central and peripheral nervous system involvement in paraneoplastic syndromes,1.0000,0.8333,0.9583,,,1,false,false,1,32,32,5740,5778,2026-04-06T13:51:47.413721+00:00
8339,8339,Stiff person syndrome with graves' disease: A rare association,Syed S.J.; Mahmoud K.H.; Chuquilin M.; Garcia-Touza M.,8339_edrv0001.pdf,data\extraction_json\text\8339.json,data\extraction_json\text_trimmed\8339.json,1655,66,589,900,2,8,true,false,,,,,,,,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,page_local_sliding_window_match,page_local_sliding_window_match,,between the Graves’ disease and SPS has been described before in only rare cases. Here we present a patient with Graves’ disease who was later diagnosed with SPS with GAD-ab.,0.6767,0.5000,0.4895,anchor_line,next_soft_header,0,false,true,1,505,505,26245,26252,2026-04-06T13:52:24.936469+00:00
10801,10801,"Stiff Person Syndrom, a rare neurological disease in long-term care resident.","Bhatt, T; Medina-Walpole, A; Marshall, FJ",10801_J American Geriatrics Society - 2006 - - Paper Abstracts.pdf,data\extraction_json\text\10801.json,,203,248,1629,1423,1,8,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,fuzzy_title_author_block_match,C28,"C28 STIFF PERSON SYNDROM, A RARE NEUROLOGICAL DISEASE IN LONG-TERM CARE RESIDENT. T",0.9865,1.0000,0.9899,,,1,false,false,1,118,118,15201,15209,
11109,11109,High-dose intravenous immunoglobulin in the treatment elf patients with stiff person syndrome: a controlled study,"Dalakas, MC",11109_Dalakas_2001_high-dose intravenous immunoglobulin in the treatment of patients with stiff-person syndrome.pdf,data\extraction_json\text\11109.json,data\extraction_json\text_trimmed\11109.json,10,43,246,119,1,7,true,true,0.0800,,,,,,,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,page_local_sliding_window_match,page_local_sliding_window_match,1994,a,0.6237,1.0000,0.6730,backtrack_abstract_boundary,next_abstract_boundary,0,false,true,1,8,9,484,492,2026-04-06T13:07:49.560943+00:00
11193,11193,STIFF PERSON AND RELATED SYNDROMES: REVIEW OF 21 PATIENTS AND THEIR RESPONSE TO TREATMENT,"Thompson, J; Sadalage, G; Karim, A; Jacob, S",11193_Thompson et al. - 2019 - STIFF PERSON AND RELATED SYNDROMES REVIEW OF 21 P.pdf,data\extraction_json\text\11193.json,data\extraction_json\text_trimmed\11193.json,1,4,39,52,0,4,true,false,,,,,,,,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,page_local_sliding_window_match,page_local_sliding_window_match,,21 PATIENTS AND THEIR RESPONSE TO TREATMENT,0.8473,1.0000,0.8339,backtrack_soft_header,window_extent_cap,0,false,true,1,0,0,58,66,2026-04-06T13:09:05.416238+00:00
11798,11798,"The Dilemma, Conversion Disorder or Stiff Person Syndrome, a Case Report","Jahan, Sultana","11798_Jahan - 2021 - The Dilemma, Conversion Disorder or Stiff Person S.pdf",data\extraction_json\text\11798.json,data\extraction_json\text_trimmed\11798.json,2,5,83,92,0,4,true,false,,,,,,,,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,page_local_sliding_window_match,page_local_sliding_window_match,,Disorder or Stiff Person,0.8649,1.0000,0.7916,backtrack_title_cluster,next_abstract_boundary,0,false,true,1,0,0,81,89,2026-04-06T13:10:01.088677+00:00
11823,11823,Successful management of acute respiratory failure in a patient with stiff person syndrome and scoliosis,"Song, D.; Mudigonda, G.; Sithamraju, A.; Kulkarni, S.",11823_Song et al. - 2021 - Successful management of acute respiratory failure.pdf,data\extraction_json\text\11823.json,,1,7,12,26,0,2,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
11952,11952,Glutamic acid decarboxylase antibody-associated neurological syndromes: Clinical and antibody characteristics and therapy response.,"Madlener, Marie; Strippel, Christine; Thaler, Franziska S; Doppler, Kathrin; Wandinger, Klaus P; Lewerenz, Jan; Ringelstein, Marius; Roessling, Rosa; Menge, Til; Wickel, Jonathan; Kellingshaus, Christoph; Mues, Sigrid; Kraft, Andrea; Linsa, Andreas; Tauber, Simone C; Berg, Florian Then; Gerner, Stefan T; Paliantonis, Asterios; Finke, Alexander; Priller, Josef; Schirotzek, Ingo; Suse, Marie; Suhs, Kurt W; Urbanek, Christian; Senel, Makbule; Sommer, Claudia; Kuempfel, Tania; Pruess, Harald; Fink, Gereon R; Leypoldt, Frank; Melzer, Nico; Malter, Michael P",11952_1-s2.0-S0022510X22004026-main.pdf,data\extraction_json\text\11952.json,data\extraction_json\text_trimmed\11952.json,8,47,362,300,1,7,true,false,,,,,,,,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,page_local_sliding_window_match,page_local_sliding_window_match,,Glutamic acid decarboxylase antibody-associated neurological syndromes:,0.8650,1.0000,0.8619,backtrack_soft_header,next_soft_header,0,false,true,1,0,0,3,14,2026-04-06T13:10:12.477243+00:00
12251,12251,Stiff limb syndrome: a case report,"Farhat, E; Zouari, M; Beyrouti, R; Ben Sassi, S; Hentati, F",12251_s00415-014-7337-4.pdf,data\extraction_json\text\12251.json,data\extraction_json\text_trimmed\12251.json,524,222,1356,1176,2,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,PP2171,PP2171 Stiff limb syndrome: a case report,0.9664,1.0000,0.9748,,,2,false,false,1,343,343,38189,38199,2026-04-06T13:10:46.862473+00:00
12270,12270,Rapid Onset Stiff Person Syndrome,"Neeley, B; Pawar, G; Tripathi, R",12270_Movement Disorders - 2021 - - Abstracts of the MDS Virtual Congress 2021.pdf,data\extraction_json\text\12270.json,data\extraction_json\text_trimmed\12270.json,599,216,1228,1355,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,339,Rapid Onset Stiff Person Syndrome,1.0000,1.0000,0.8563,backtrack_abstract_boundary,next_soft_header,2,false,false,1,148,148,15066,15076,2026-04-06T13:11:24.421281+00:00
12288,12288,MRI abnormalities in stiff person syndrome,"Seefried, S; Homola, G; Pham, M; Sommer, C",12288_Euro J of Neurology - 2023 - - ePosters (1).pdf,data\extraction_json\text\12288.json,data\extraction_json\text_trimmed\12288.json,414,159,1081,969,0,6,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,EPO-605,EPO-605 MRI abnormalities in stiff person syndrome,0.9696,1.0000,0.9772,,,2,false,false,1,376,376,30113,30131,2026-04-06T13:11:37.510196+00:00
12301,12301,Stiff Person Syndrome Presenting with Dystonia,"Gao, F",12301_Movement Disorders - 2021 - - Abstracts of the MDS Virtual Congress 2021.pdf,data\extraction_json\text\12301.json,data\extraction_json\text_trimmed\12301.json,599,216,1228,1355,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,344,Stiff Person Syndrome Presenting with Dystonia,1.0000,1.0000,0.8729,backtrack_abstract_boundary,next_soft_header,5,false,false,1,150,150,15306,15335,2026-04-06T13:12:34.882772+00:00
12322,12322,Celiac Disease With Concurrent Stiff Person Syndrome,"Hall, H; Zheng, XN; Chastant, W; Hutchings, J",12322_s3387_celiac_disease_with_concurrent_stiff_person.3387.pdf,data\extraction_json\text\12322.json,,2,5,12,28,0,2,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
12345,12345,Partial Stiff Person Syndrome as a Stroke Mimic,"Machado, D; Hodges, K",12345_Annals of Neurology - 2020 - - 145th Annual Meeting American Neurological Association.pdf,data\extraction_json\text\12345.json,data\extraction_json\text_trimmed\12345.json,280,377,52,2675,3,7,true,true,0.0800,,,,,,,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,396,Partial Stiff Person Syndrome as a Stroke Mimic,1.0000,1.0000,1.0000,,,0,false,true,1,27,27,2695,2698,2026-04-06T13:13:35.093755+00:00
12358,12358,Type 1 Diabetes Mellitus and Stiff-Person Syndrome,"Araújo, CA; Baptista, C; Paiva, I; Morgadinho, A",12358_169.pdf,data\extraction_json\text\12358.json,,1,0,0,1,0,0,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
12387,12387,Successful treatment of Stiff Person Syndrome with botulinum toxin,"Goncalves, A; Brunet, F; Ariton, D; De Fabregues, O",12387_Movement Disorders - 2022 - - Abstracts.pdf,data\extraction_json\text\12387.json,data\extraction_json\text_trimmed\12387.json,666,223,1168,1317,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,87,Successful treatment of Stiff Person Syndrome with botulinum toxin,1.0000,1.0000,0.8924,backtrack_abstract_boundary,next_soft_header,4,false,false,1,41,42,4098,4122,2026-04-06T13:14:39.577099+00:00
12390,12390,Stiff Person Syndrome Misdiagnosis: Clinical and Ancillary Testing Characteristics,"Chia, N; McKeon, A; Flanagan, E; Dubey, D; Zalewski, N; Pittock, S; Zekeridou, A",12390_Chia-2022-Stiff Person Syndrome Misdiagnosis_.pdf,data\extraction_json\text\12390.json,,2,20,141,84,0,5,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,page_local_sliding_window_match,,Stiﬀ Person Syndrome Misdiagnosis: Clinical and Ancillary,0.9066,1.0000,0.8084,backtrack_soft_header,next_soft_header,2,false,false,1,0,0,15,25,
12399,12399,Neuropsychological performance and psychiatric symptoms in stiff person syndrome,"Chan, C; Wang, YJ; Obando, D; Newsome, S",12399_Neuropsychological performance and psychiatric symptoms in stiff person syndrome.pdf,data\extraction_json\text\12399.json,,2,2,22,12,0,2,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
12424,12424,Unanticipated Improvement of Stiff Person Syndrome after severe COVID-19,"Tofade, T; Shaulov, S; Surathi, P; Mulvey, M; Marks, D",12424_Tofade-2021-Unanticipated Improvement of Stiff.pdf,data\extraction_json\text\12424.json,data\extraction_json\text_trimmed\12424.json,4,5,51,38,0,4,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,"Unanticipated Improvement ofStiff Person Syndrome aftersevere COVID-19 (2397)Toluwalase Tofade, Shaul Shaulov, Pratibha Surathi, Martha Mulvey, and David",0.7159,1.0000,0.6892,anchor_line,next_soft_header,0,false,false,1,0,1,30,47,2026-04-06T13:15:26.023896+00:00
12428,12428,"Unrecognized thymoma-associated paraneoplastic ""stiff person"" syndrome - a case report","Novoselska, N; Mateva, G; Bochev, P",12428_s00259-022-05924-4.pdf,data\extraction_json\text\12428.json,data\extraction_json\text_trimmed\12428.json,751,317,1452,1441,2,8,true,true,0.0800,,,,,,,true,header_only_source,Matched entry appears to contain header-only listing without abstract body.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,EP-609,EP-609 Unrecognized thymoma-associated paraneoplastic “stiff person” syndrome - a case report,0.9857,1.0000,0.9893,,,0,false,true,1,682,682,79183,79188,2026-04-06T13:16:06.278815+00:00
12473,12473,Stiff-person syndrome - a 15-year review at a tertiary hospital,"Rodrigues, R; Sousa, L; Samoes, R; Caçao, G; Chaves, J; Cardoso, M; Barros, J; Santos, E; Damásio, J",12473_Movement Disorders - 2021 - - Abstracts of the MDS Virtual Congress 2021.pdf,data\extraction_json\text\12473.json,data\extraction_json\text_trimmed\12473.json,599,216,1228,1355,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,307,Stiff-person syndrome – a 15-year review at a tertiary hospital,1.0000,0.8750,0.8500,backtrack_abstract_boundary,next_soft_header,4,false,false,1,131,131,13534,13550,2026-04-06T13:16:49.059753+00:00
12495,12495,ATYPICAL STIFF PERSON SYNDROME WITH ANTI-IGLON5 ANTIBODIES: A CASE REPORT,"Castellano, C; Bellucci, M; Germano, F; Gemelli, C; Marinelli, L; Lechiara, A; Schenone, A; Franciotta, D; Benedetti, L",12495_J Peripheral Nervous Sys - 2023 - - Abstracts.pdf,data\extraction_json\text\12495.json,data\extraction_json\text_trimmed\12495.json,51,174,1317,1360,1,8,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,fuzzy_title_author_block_match,fuzzy_title_author_block_match,,in case of unsatisfactory response to rituximab since alternative treat- ments are available (BTK inhibitors). ATYPICAL STIFF PERSON SYNDROME WITH ANTI-IGLON5 ANTIBODIES: A CASE REPORT,0.8508,1.0000,0.8881,,,0,false,false,1,13,13,1323,1348,2026-04-06T13:16:59.245736+00:00
12497,12497,Late-onset Stiff Person Syndrome (SPS): Challenges in Diagnosis and Management,"Yi, J; Dalakas, M",12497_Lateonset Stiff Person Syndrome SPS Challenges in Diagnosis and Management.pdf,data\extraction_json\text\12497.json,,4,6,22,27,0,4,true,false,,,,,,,,true,manual_review_required,Matched entry appears truncated or lacks sufficient abstract body content.,,page_local_sliding_window_match,,Late-onset Stiff Person Syndrome (SPS): Challenges in,0.8975,1.0000,0.8270,backtrack_soft_header,next_soft_header,1,false,false,1,0,0,0,11,
12532,12532,Standing Still: A Case of Stiff-person Syndrome and Common Variable Immunodeficiency,"Escobar, S; Khazar, V; Szema, A",12532_Escobar-2023-Standing Still_ A Case of Stiff-p.pdf,data\extraction_json\text\12532.json,,1,6,10,19,0,1,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
12536,12536,Misdiagnosis of Stiff Person Syndrome Spectrum Disorders: Identifying the Most Common Culprits,"Roy, S; Wang, YJ; Newsome, S",12536_Misdiagnosis of Stiff Person Syndrome Spectrum.pdf,data\extraction_json\text\12536.json,data\extraction_json\text_trimmed\12536.json,4,7,16,36,0,3,true,false,,,,,,,,true,trimmed_auto,Proceedings detected and candidate abstract passed identity and completeness guardrails.,page_local_sliding_window_match,page_local_sliding_window_match,,Misdiagnosis of Stiff Person Syndrome Spectrum,0.8947,1.0000,0.8179,backtrack_soft_header,next_soft_header,2,false,false,1,0,0,0,19,2026-04-06T13:17:14.924518+00:00
12538,12538,Characterization of Spasm-Related Respiratory Impairment in Stiff Person Syndrome Spectrum Disorders,"Maldonado, DP; Koshorek, J; Reyes-Mantilla, M; Obando, D; Wang, YJ; Newsome, S",12538_Characterization of Spasm.pdf,data\extraction_json\text\12538.json,,2,3,18,19,0,1,false,false,,,,,,,,false,not_needed,Document does not look like a large proceedings/program PDF.,,,,,,,,,,,,,,,,,,
