paper_id,manually_reviewed_MC,batch_id,manifest_json_path,stage07_paper_json_path,stage07_segments_json_path,stage07_target_view_json_path,stage07_validation_json_path,stage07_annotated_xml_path,stage06_json_source,stage06_candidate_json_path,stage06_count_evidence_json_path,stage06_result_json_path,stage06_gold_result_json_path,covidence_id,title,authors,source_category,source_subtype,preferred_text_json_path,preferred_text_source,count_eligible,likely_sps_case_count,count_confidence,count_basis,count_manual_review_required,count_original_cohort_provenance_uncertain,count_reason,count_version,heuristic_likely_sps_case_count,heuristic_count_confidence,heuristic_count_basis,heuristic_candidate_count,llm_likely_sps_case_count,llm_count_confidence,llm_selected_candidate_id,heuristic_fallback_used,count_audit_status,count_verification_status,count_validator_flags,counted_at_utc
162,TRUE,batch002,qa\validation\stage07_single_case_codex_gold\batch002\manifest.json,qa\validation\stage07_single_case_codex_gold\batch002\json\papers\162.json,qa\validation\stage07_single_case_codex_gold\batch002\json\segments\162.segments.json,qa\validation\stage07_single_case_codex_gold\batch002\json\target_views\162\p1.json,qa\validation\stage07_single_case_codex_gold\batch002\json\validation\162.validation.json,qa\validation\stage07_single_case_codex_gold\batch002\xml\162.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\candidate_packages\162.json,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\count_evidence\162.json,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\results\162.json,,162,Severe insulin resistance in a patient with type 1 diabetes and stiff-man syndrome treated with insulin lispro.,"Hirsch, I B; D'Alessio, D; Eng, L; Davis, C; Lernmark, A; Chait, A",single_case_report,case_report,data\extraction_json\text\162.json,full_text,true,1,high,diagnosis_specific_patient_case_count,false,false,challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand03 | This is a single-patient case report with explicit diagnosis-supported stiff-man syndrome/stiff person spectrum disorder in one individual. The paper repeatedly states that it describes one patient and confirms SMS with GAD65 antibodies in serum and CSF.,hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,3,1,high,cand03,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-18T10:47:25.542339+00:00
167,FALSE,batch002,qa\validation\stage07_single_case_codex_gold\batch002\manifest.json,qa\validation\stage07_single_case_codex_gold\batch002\json\papers\167.json,qa\validation\stage07_single_case_codex_gold\batch002\json\segments\167.segments.json,qa\validation\stage07_single_case_codex_gold\batch002\json\target_views\167\p1.json,qa\validation\stage07_single_case_codex_gold\batch002\json\validation\167.validation.json,qa\validation\stage07_single_case_codex_gold\batch002\xml\167.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\candidate_packages\167.json,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\count_evidence\167.json,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\results\167.json,,167,Large motor neuron involvement in Stiff-man syndrome: a qualitative and quantitative study.,"Ishizawa, K; Komori, T; Okayama, K; Qin, X; Kaneko, K; Sasaki, S; Iwata, M",single_case_report,case_report,data\extraction_json\text\167.json,full_text,true,1,high,diagnosis_specific_table_row_count,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This single-case report describes one original patient with a diagnosis of stiff-man syndrome/stiff-person spectrum disorder, studied post mortem and compared against four controls. The diagnosis is explicitly supported by clinical features, EMG, anti-GAD elevation, and diazepam response, so the best-supported extractable SPS-spectrum count is 1.",hybrid_v2_gpt-5.4,1,high,diagnosis_specific_table_row_count,3,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-18T10:48:31.758604+00:00
173,FALSE,batch002,qa\validation\stage07_single_case_codex_gold\batch002\manifest.json,qa\validation\stage07_single_case_codex_gold\batch002\json\papers\173.json,qa\validation\stage07_single_case_codex_gold\batch002\json\segments\173.segments.json,qa\validation\stage07_single_case_codex_gold\batch002\json\target_views\173\p1.json,qa\validation\stage07_single_case_codex_gold\batch002\json\validation\173.validation.json,qa\validation\stage07_single_case_codex_gold\batch002\xml\173.annotated.xml,stage06_count_gold,,,,qa\validation\source_categorisation\gold_standard\stage06_count_gold\papers\173.json,173,Immune-mediated retinopathy in a patient with stiff-man syndrome.,"Steffen, H; Menger, N; Richter, W; Nolle, B; Krastel, H; Stayer, C; Kolling, G H; Wassle, H; Meinck, H M",single_case_report,case_report,data/extraction_json/text/173.json,full_text,true,1,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=stage04_llm_category_2026-04-05_round_02 | selection_bucket=high_confidence_control | prediction_correct=true | reviewed_count=1 | reviewed_source_category=single_case_report | predicted_count=1 | predicted_source_category=single_case_report,gold_reviewed_stage06_v1,,,,,,,,,manual_gold_review,manual_gold_review,,2026-04-05T18:48:26.209606+00:00
182,FALSE,batch002,qa\validation\stage07_single_case_codex_gold\batch002\manifest.json,qa\validation\stage07_single_case_codex_gold\batch002\json\papers\182.json,qa\validation\stage07_single_case_codex_gold\batch002\json\segments\182.segments.json,qa\validation\stage07_single_case_codex_gold\batch002\json\target_views\182\p1.json,qa\validation\stage07_single_case_codex_gold\batch002\json\validation\182.validation.json,qa\validation\stage07_single_case_codex_gold\batch002\xml\182.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\candidate_packages\182.json,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\count_evidence\182.json,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\results\182.json,,182,Plasmapheresis and immunosuppression in stiff-man syndrome with type 1 diabetes: a 2-year study.,"Hao, W; Davis, C; Hirsch, I B; Eng, L J; Daniels, T; Walsh, D; Lernmark, A",single_case_report,case_report,data\extraction_json\text\182.json,full_text,true,1,high,source_single_case_default,false,false,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | The paper explicitly states, 'we report a patient with both SMS and type 1 diabetes,' and the case description continues with a single 36-year-old woman. This supports counting 1 unique original SPS-spectrum patient, matching the single-case candidate.",hybrid_v2_gpt-5.4,1,medium,source_single_case_default,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-18T10:50:15.748176+00:00
185,FALSE,batch002,qa\validation\stage07_single_case_codex_gold\batch002\manifest.json,qa\validation\stage07_single_case_codex_gold\batch002\json\papers\185.json,qa\validation\stage07_single_case_codex_gold\batch002\json\segments\185.segments.json,qa\validation\stage07_single_case_codex_gold\batch002\json\target_views\185\p1.json,qa\validation\stage07_single_case_codex_gold\batch002\json\validation\185.validation.json,qa\validation\stage07_single_case_codex_gold\batch002\xml\185.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\candidate_packages\185.json,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\count_evidence\185.json,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\results\185.json,,185,Stiff-man syndrome with vacuolar degeneration of anterior horn motor neurons.,"Saiz, A; Minguez, A; Graus, F; Marin, C; Tolosa, E; Cruz-Sanchez, F",single_case_report,case_report,data\extraction_json\text\185.json,full_text,true,1,medium,source_single_case_default,true,true,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=medium | llm_selected_candidate_id=cand01 | The paper explicitly describes a single original stiff-man syndrome patient ('we present a SMS patient' followed by an individual case narrative). This supports a count of 1 unique SPS-spectrum case, but manual review remains appropriate because the evidence pack flags original cohort provenance uncertainty.",hybrid_v2_gpt-5.4,1,medium,source_single_case_default,2,1,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-18T10:50:36.261961+00:00
187,TRUE,batch002,qa\validation\stage07_single_case_codex_gold\batch002\manifest.json,qa\validation\stage07_single_case_codex_gold\batch002\json\papers\187.json,qa\validation\stage07_single_case_codex_gold\batch002\json\segments\187.segments.json,qa\validation\stage07_single_case_codex_gold\batch002\json\target_views\187\p1.json,qa\validation\stage07_single_case_codex_gold\batch002\json\validation\187.validation.json,qa\validation\stage07_single_case_codex_gold\batch002\xml\187.annotated.xml,stage06_count_gold,,,,qa\validation\source_categorisation\gold_standard\stage06_count_gold\papers\187.json,187,Long-term remission of refractory stiff-man syndrome after treatment with intravenous immunoglobulin.,"Khanlou, H; Eiger, G",single_case_report,case_report,data/extraction_json/text_trimmed/187.json,trimmed,true,1,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=stage04_llm_category_2026-04-05_round_02 | selection_bucket=conference_edge | prediction_correct=true | reviewed_count=1 | reviewed_source_category=single_case_report | predicted_count=1 | predicted_source_category=single_case_report,gold_reviewed_stage06_v1,,,,,,,,,manual_gold_review,manual_gold_review,,2026-04-05T18:44:38.739991+00:00
189,FALSE,batch002,qa\validation\stage07_single_case_codex_gold\batch002\manifest.json,qa\validation\stage07_single_case_codex_gold\batch002\json\papers\189.json,qa\validation\stage07_single_case_codex_gold\batch002\json\segments\189.segments.json,qa\validation\stage07_single_case_codex_gold\batch002\json\target_views\189\p1.json,qa\validation\stage07_single_case_codex_gold\batch002\json\validation\189.validation.json,qa\validation\stage07_single_case_codex_gold\batch002\xml\189.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\candidate_packages\189.json,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\count_evidence\189.json,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\results\189.json,,189,Stiff-man syndrome--diagnostic criteria and pitfalls.,"Kuruvilla, T; Bharucha, N E; Thompson, E J; Hawa, M; Chauhan, V; Agarwal, R",single_case_report,case_report,data\extraction_json\text_trimmed\189.json,trimmed,true,1,high,source_single_case_default,false,false,challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | The paper is routed as a single case report and the text explicitly describes one original patient with stiff-man syndrome. The repeated singular phrasing ('we describe a man' and 'a 40 years old man') supports counting 1 unique SPS-spectrum case.,hybrid_v2_gpt-5.4,1,medium,source_single_case_default,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-18T10:50:57.701370+00:00
190,FALSE,batch002,qa\validation\stage07_single_case_codex_gold\batch002\manifest.json,qa\validation\stage07_single_case_codex_gold\batch002\json\papers\190.json,qa\validation\stage07_single_case_codex_gold\batch002\json\segments\190.segments.json,qa\validation\stage07_single_case_codex_gold\batch002\json\target_views\190\p1.json,qa\validation\stage07_single_case_codex_gold\batch002\json\validation\190.validation.json,qa\validation\stage07_single_case_codex_gold\batch002\xml\190.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\candidate_packages\190.json,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\count_evidence\190.json,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\results\190.json,,190,Double filtration plasma exchange and immunoadsorption therapy in a case of stiff-man syndrome with negative anti-GAD antibody.,"Hayashi, A; Nakamagoe, K; Ohkoshi, N; Hoshino, S; Shoji, S",single_case_report,case_report,data\extraction_json\text\190.json,full_text,true,1,high,case_report_marker_single_case,false,false,challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=high | llm_selected_candidate_id=cand01 | This paper is a single-case report and the text explicitly states that the authors treated and report on 'a case of stiff-man syndrome' in one male patient. There is no evidence of additional original SPS-spectrum patients in the paper.,hybrid_v2_gpt-5.4,1,medium,case_report_marker_single_case,2,1,high,cand01,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-18T10:51:41.380704+00:00
191,FALSE,batch002,qa\validation\stage07_single_case_codex_gold\batch002\manifest.json,qa\validation\stage07_single_case_codex_gold\batch002\json\papers\191.json,qa\validation\stage07_single_case_codex_gold\batch002\json\segments\191.segments.json,qa\validation\stage07_single_case_codex_gold\batch002\json\target_views\191\p1.json,qa\validation\stage07_single_case_codex_gold\batch002\json\validation\191.validation.json,qa\validation\stage07_single_case_codex_gold\batch002\xml\191.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\candidate_packages\191.json,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\count_evidence\191.json,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\results\191.json,,191,Motor evoked potentials in a case of stiff-man syndrome: a longitudinal study.,"Logullo, F; Di Bella, P; Provinciali, L",single_case_report,case_report,data/extraction_json/text/191.json,full_text,true,1,high,manual_gold_review,false,false,count_basis=manual_gold_review | count_confidence=high | round_id=2026-04-18_stage06_b002_manual_review | selection_bucket=stage06_backfill_batch_review | prediction_correct=true | reviewed_count=1 | reviewed_source_category=single_case_report | predicted_count=1 | predicted_source_category=single_case_report | reviewer_notes=The competing numbers are 1 and 135. The extractable SPS-spectrum count is 1 because this is a longitudinal single-case report; 135 is a page or table artefact from the PDF text layer.,gold_reviewed_stage06_v1,135,high,diagnosis_specific_table_row_count,3,1,medium,cand02,false,manual_gold_review,manual_gold_review,,2026-04-18T12:07:02Z
193,FALSE,batch003,qa\validation\stage07_single_case_codex_gold\batch003\manifest.json,qa\validation\stage07_single_case_codex_gold\batch003\json\papers\193.json,qa\validation\stage07_single_case_codex_gold\batch003\json\segments\193.segments.json,qa\validation\stage07_single_case_codex_gold\batch003\json\target_views\193\p1.json,qa\validation\stage07_single_case_codex_gold\batch003\json\validation\193.validation.json,qa\validation\stage07_single_case_codex_gold\batch003\xml\193.annotated.xml,stage06_count_runs,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\candidate_packages\193.json,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\count_evidence\193.json,results\stage06_count_runs\stage06_backfill_b002_n50_20260418\results\193.json,,193,Marked improvement in a stiff-limb patient treated with intravenous immunoglobulin.,"Souza-Lima, C F; Ferraz, H B; Braz, C A; Araujo, A M; Manzano, G M",single_case_report,case_report,data\extraction_json\text\193.json,full_text,true,1,medium,source_single_case_default,true,true,"challenge_stage=primary | verification_status=llm_candidate_exact | llm_count_confidence=medium | llm_selected_candidate_id=cand01 | The paper is framed as a single case report and the full-text excerpt explicitly describes one patient with stiff-limb syndrome. Although there are upstream provenance uncertainty signals, the extractable original SPS-spectrum count in this paper is best supported as 1, with manual review retained because provenance overlap is flagged as uncertain.",hybrid_v2_gpt-5.4,1,medium,source_single_case_default,2,1,medium,cand01,false,hybrid_local_gpt,llm_candidate_exact,,2026-04-18T10:52:38.338633+00:00
